austlii_id,href,text,flan_class_rec,fifty50,human_rec
afpa1979225,/cgi-bin/viewdoc/au/other/lawreform/AdminRC/1982/15.html?context=1;query=afpa1979225;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,Council notes the suggestion of the Commissioner that one Board could be given jurisdiction to hear all appeals that may arise under the [AUSTRALIAN FEDERAL POLICE ACT 1979] 1979 and is of the opinion that this is a matter to which serious consideration should be given,Yes,Yes,No
ea199580,/cgi-bin/viewdoc/au/other/lawreform/ALRC/2005/2.html?context=1;query=ea199580;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,16 This approach was reflected in the drafting of the [Evidence Act 1995] (Cth),No,Yes,No
pa1988108,/cgi-bin/viewdoc/au/other/lawreform/ALRC/2008/108.html?context=1;query=pa1988108;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,"The Commonwealth, state and territory governments should establish an intergovernmental cooperative scheme, under which the states and territories will agree to enact legislation to regulate the handling of personal information in each state’s and territory’s public sector by adopting the key elements of the [Privacy Act 1988] —such as the same set of privacy principles, important definitions, data breach notification schemes and other key provisions",No,Yes,No
pa1988108,/cgi-bin/viewdoc/au/other/lawreform/ALRCIP/2001/26.html?context=1;query=pa1988108;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,(124) The [ Privacy Act 1988] guidelines have a legislative status -- they are issued by the NHMRC in the exercise of statutory powers contained in the [ Privacy Act 1988],No,Yes,No
aa198398,/cgi-bin/viewdoc/au/other/lawreform/ALRC/2009/3.html?context=1;query=aa198398;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,"For the reasons set out in support of Recommendation 16–5, the ALRC is not aware of any secrecy provisions that warrant categorical exemption from the open access provisions of the [Archives Act 1983]",No,Yes,No
ta1997214,/cgi-bin/viewdoc/au/other/lawreform/ALRC/2008/1.html?context=1;query=ta1997214;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,"112 The use and disclosure offences under [Telecommunications Act 1997] of the [Telecommunications Act 1997] protect any information or document that relates to the ‘affairs or personal particulars (including any unlisted telephone number or any address) of another person’, the contents of communications or carriage services supplied by carriers and carriage service providers",No,Yes,No
dda1992264,/cgi-bin/viewdoc/au/other/lawreform/NSWLRC/1999/91.html?context=1;query=dda1992264;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,Content of [Disability Discrimination Act 1992] plans 4,No,Yes,No
tpa1974149,/cgi-bin/viewdoc/au/other/lawreform/ALRCDP/2002/65.html?context=1;query=tpa1974149;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,26 An example of apparently differential treatment of similar conduct occurs under the [ Trade Practices Act 1974] and under the reforms introduced by the Financial Services Reform Act 2001 (Cth) in relation to the various forms of market manipulation,No,Yes,No
pa1988108,/cgi-bin/viewdoc/au/other/lawreform/ALRCIP/2001/26.html?context=1;query=pa1988108;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,"(126) [ Privacy Act 1988] (Cth) , [ Privacy Act 1988] , [ Privacy Act 1988] , [ Privacy Act 1988]  [ Privacy Act 1988]",No,Yes,No
tpa1974149,/cgi-bin/viewdoc/au/other/lawreform/ALRC/2002/2.html?context=1;query=tpa1974149;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,"(113) Australian Law Reform Commission, Compliance with the [Trade Practices Act 1974]1974 , ALRC 68 (1994), Australian Law Reform Commission, Sydney",No,Yes,No
jhapa2004392,/cgi-bin/viewdoc/au/other/lawreform/ALRCIP/2007/33.html?context=1;query=jhapa2004392;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,(17) The [James Hardie (Investigations and Proceedings) Act 2004] (Cth) is also discussed in Ch 4,No,Yes,No
hiba1997198,/cgi-bin/viewdoc/au/journals/AUIndigLawRpr/1998/15.html?context=1;query=hiba1997198;mask_path=+au/journals,The [Hindmarsh Island Bridge Act 1997] further restricted the ambit of [Hindmarsh Island Bridge Act 1997] and to that extent repealed it,No,Yes,No
pa1988108,/cgi-bin/viewdoc/au/other/lawreform/ALRCDP/2007/72.html?context=1;query=pa1988108;mask_path=au/other/lawreform/AdminRC+au/other/lawreform/ACTCLRC+au/other/lawreform/ACTLRAC+au/other/lawreform/ACTLRC+au/other/lawreform/ALRC+au/other/lawreform/ALRCBP+au/other/lawreform/ALRCCP+au/other/lawreform/ALRCCPS+au/other/lawreform/ALRCDP+au/other/lawreform/ALRCDRP+au/other/lawreform/ALRCIntroP+au/other/lawreform/ALRCIP+au/other/lawreform/CLRC+au/other/lawreform/NSWLRC+au/other/lawreform/NSWLRCCP+au/other/lawreform/NSWLRCDP+au/other/lawreform/NSWLRCIP+au/other/lawreform/NSWLRCQP+au/other/lawreform/NTLRC+au/other/lawreform/QLRC+au/other/lawreform/QLRCMP+au/other/lawreform/QLRCWP+au/other/lawreform/TASLRI+au/other/lawreform/TASLRIIP+au/other/lawreform/TASLRIRP+au/other/lawreform/VLRC+au/other/lawreform/VLRCCP+au/other/lawreform/VLRCDP+au/other/lawreform/VLRCIP+au/other/lawreform/VLRCInfoP+au/other/lawreform/VLRCInterimRp+au/other/lawreform/VLRCOP+au/other/lawreform/VLRCPP+au/other/lawreform/VicLRCmr+au/other/lawreform/VicLRCmrWP+au/other/lawreform/VicLRComm+nz/other/lawreform/NZIPACRp+nz/other/lawreform/NZLCR+nz/other/lawreform/NZLCIP+nz/other/lawreform/NZLCMBP+nz/other/lawreform/NZLCMP+nz/other/lawreform/NZLCOP+nz/other/lawreform/NZLCPP+nz/other/lawreform/NZLCSP+nz/other/lawreform/NZAHLRCom+nz/other/lawreform/NZALLRCom+nz/other/lawreform/NZCCLRCom+nz/other/lawreform/NZCLRCom+nz/other/lawreform/NZELRCom+nz/other/lawreform/NZFamJustRef+nz/other/lawreform/NZPenalPP+nz/other/lawreform/NZPPLRCom+nz/other/lawreform/NZPELRCom+nz/other/lawreform/NZPALRCom+nz/other/lawreform/NZRMLawRef+nz/other/lawreform/NZSSWLRCom+nz/other/lawreform/NZTGLRCom,"(35) This was the subject of criticism in submissions to the OPC Review: see Office of the Privacy Commissioner, Getting in on the Act: The Review of the Private Sector Provisions of the [Privacy Act 1988] (2005), 116, 117",No,Yes,No
